YEAR,TIME,VISIBILITY,DISTRICT,INVAGE,DRIVCOND,ACCLASS,INJURY
2016,1900,Clear,Scarborough,50 to 54,None,Non-Fatal Injury,None
2016,1900,Clear,Scarborough,70 to 74,None,Non-Fatal Injury,Major
2016,805,Clear,North York,35 to 39,Inattentive,Non-Fatal Injury,Minor
2016,805,Clear,North York,30 to 34,Normal,Non-Fatal Injury,Minor
2016,805,Clear,North York,0 to 4,None,Non-Fatal Injury,Major
2016,935,Clear,Toronto and East York,55 to 59,Inattentive,Non-Fatal Injury,None
2016,935,Clear,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,Minor
2016,935,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Minor
2016,935,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2016,1911,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2016,1911,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,None
2016,1911,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,None
2016,1911,Clear,Etobicoke York,30 to 34,Normal,Non-Fatal Injury,None
2016,1911,Clear,Etobicoke York,50 to 54,None,Non-Fatal Injury,Major
2016,1911,Clear,Etobicoke York,10 to 14,None,Non-Fatal Injury,None
2016,1911,Clear,Etobicoke York,5 to 9,None,Non-Fatal Injury,None
2016,1833,Rain,Etobicoke York,65 to 69,Inattentive,Non-Fatal Injury,None
2016,1833,Rain,Etobicoke York,15 to 19,None,Non-Fatal Injury,Major
2016,1732,Clear,Scarborough,70 to 74,Normal,Fatal,Minimal
2016,1732,Clear,Scarborough,60 to 64,None,Fatal,Fatal
2016,1732,Clear,Scarborough,65 to 69,None,Fatal,Major
2016,1241,Clear,North York,50 to 54,Inattentive,Non-Fatal Injury,None
2016,1241,Clear,North York,55 to 59,Normal,Non-Fatal Injury,Major
2016,2225,Clear,Etobicoke York,25 to 29,Inattentive,Non-Fatal Injury,None
2016,2225,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,Major
2016,2225,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,None
2016,814,Clear,Scarborough,unknown,Unknown,Fatal,None
2016,814,Clear,Scarborough,75 to 79,None,Fatal,Fatal
2016,318,Clear,North York,45 to 49,Unknown,Non-Fatal Injury,None
2016,318,Clear,North York,20 to 24,None,Non-Fatal Injury,Major
2016,1354,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,None
2016,1354,Clear,Etobicoke York,80 to 84,None,Non-Fatal Injury,Major
2016,1807,Clear,Scarborough,70 to 74,Inattentive,Non-Fatal Injury,None
2016,1807,Clear,Scarborough,55 to 59,None,Non-Fatal Injury,Major
2016,649,Clear,Scarborough,35 to 39,Inattentive,Non-Fatal Injury,None
2016,649,Clear,Scarborough,70 to 74,None,Non-Fatal Injury,Major
2016,649,Clear,Scarborough,50 to 54,None,Non-Fatal Injury,None
2016,2040,Clear,Etobicoke York,25 to 29,Inattentive,Non-Fatal Injury,None
2016,2040,Clear,Etobicoke York,85 to 89,None,Non-Fatal Injury,Major
2016,1515,Clear,Etobicoke York,55 to 59,Normal,Non-Fatal Injury,None
2016,1515,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,Major
2016,2010,Clear,Toronto and East York,70 to 74,None,Fatal,Fatal
2016,2010,Clear,Toronto and East York,35 to 39,Normal,Fatal,None
2016,251,"Fog, Mist, Smoke, Dust",Scarborough,20 to 24,Normal,Non-Fatal Injury,None
2016,251,"Fog, Mist, Smoke, Dust",Scarborough,20 to 24,Normal,Non-Fatal Injury,Major
2016,251,"Fog, Mist, Smoke, Dust",Scarborough,20 to 24,None,Non-Fatal Injury,Minimal
2016,251,"Fog, Mist, Smoke, Dust",Scarborough,15 to 19,None,Non-Fatal Injury,None
2016,251,"Fog, Mist, Smoke, Dust",Scarborough,25 to 29,None,Non-Fatal Injury,None
2016,251,"Fog, Mist, Smoke, Dust",Scarborough,15 to 19,None,Non-Fatal Injury,Minimal
2016,1403,Clear,Etobicoke York,40 to 44,Unknown,Non-Fatal Injury,Minor
2016,1403,Clear,Etobicoke York,85 to 89,Normal,Non-Fatal Injury,Major
2016,1403,Clear,Etobicoke York,55 to 59,Normal,Non-Fatal Injury,Minor
2016,1403,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,None
2016,1403,Clear,Etobicoke York,65 to 69,None,Non-Fatal Injury,Minor
2016,1403,Clear,Etobicoke York,75 to 79,None,Non-Fatal Injury,Minor
2016,1807,Rain,North York,40 to 44,Inattentive,Non-Fatal Injury,None
2016,1807,Rain,North York,60 to 64,None,Non-Fatal Injury,Major
2016,1807,Rain,North York,65 to 69,None,Non-Fatal Injury,Minor
2016,124,Clear,Toronto and East York,60 to 64,Normal,Non-Fatal Injury,None
2016,124,Clear,Toronto and East York,70 to 74,None,Non-Fatal Injury,Major
2016,2153,Clear,Toronto and East York,20 to 24,"Ability Impaired, Drugs",Fatal,None
2016,2153,Clear,Toronto and East York,25 to 29,None,Fatal,Fatal
2016,2153,Clear,Toronto and East York,20 to 24,None,Fatal,Minor
2016,2153,Clear,Toronto and East York,20 to 24,None,Fatal,Major
2016,720,Rain,Etobicoke York,55 to 59,Normal,Non-Fatal Injury,None
2016,720,Rain,Etobicoke York,70 to 74,None,Non-Fatal Injury,Major
2016,720,Rain,Etobicoke York,50 to 54,None,Non-Fatal Injury,None
2016,2208,Clear,North York,35 to 39,Inattentive,Non-Fatal Injury,None
2016,2208,Clear,North York,25 to 29,None,Non-Fatal Injury,Major
2016,2106,Rain,North York,35 to 39,Normal,Non-Fatal Injury,None
2016,2106,Rain,North York,65 to 69,None,Non-Fatal Injury,Major
2016,1335,Clear,Toronto and East York,60 to 64,Inattentive,Fatal,None
2016,1335,Clear,Toronto and East York,65 to 69,None,Fatal,Fatal
2016,246,Clear,Toronto and East York,20 to 24,Unknown,Non-Fatal Injury,Major
2016,246,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Minor
2016,708,Clear,North York,45 to 49,Normal,Non-Fatal Injury,None
2016,708,Clear,North York,50 to 54,None,Non-Fatal Injury,Major
2016,706,Clear,Scarborough,15 to 19,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,None
2016,706,Clear,Scarborough,55 to 59,Normal,Non-Fatal Injury,Minor
2016,706,Clear,Scarborough,30 to 34,None,Non-Fatal Injury,Major
2016,2315,Rain,Toronto and East York,75 to 79,Inattentive,Non-Fatal Injury,None
2016,2315,Rain,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2016,712,Clear,North York,85 to 89,None,Fatal,Fatal
2016,712,Clear,North York,50 to 54,Unknown,Fatal,None
2016,1535,Clear,Toronto and East York,unknown,Inattentive,Non-Fatal Injury,None
2016,1535,Clear,Toronto and East York,65 to 69,None,Non-Fatal Injury,Major
2016,1836,Rain,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,None
2016,1836,Rain,Toronto and East York,80 to 84,None,Non-Fatal Injury,Major
2016,1837,Rain,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2016,1837,Rain,Toronto and East York,75 to 79,None,Non-Fatal Injury,Minor
2016,1837,Rain,Toronto and East York,70 to 74,None,Non-Fatal Injury,Major
2016,2220,Rain,Toronto and East York,50 to 54,Inattentive,Non-Fatal Injury,None
2016,2220,Rain,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2016,2220,Rain,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2016,2220,Rain,Toronto and East York,50 to 54,Inattentive,Non-Fatal Injury,None
2016,255,Clear,Scarborough,20 to 24,"Ability Impaired, Alcohol",Non-Fatal Injury,Major
2016,1514,Snow,Etobicoke York,75 to 79,Normal,Non-Fatal Injury,Major
2016,1514,Snow,Etobicoke York,35 to 39,None,Non-Fatal Injury,None
2016,2106,Clear,Toronto and East York,30 to 34,Unknown,Non-Fatal Injury,Major
2016,2255,Clear,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2016,2255,Clear,Toronto and East York,65 to 69,None,Non-Fatal Injury,Major
2016,1440,Clear,Scarborough,55 to 59,Normal,Fatal,None
2016,1440,Clear,Scarborough,70 to 74,None,Fatal,Fatal
2016,1036,Clear,Toronto and East York,50 to 54,Inattentive,Non-Fatal Injury,None
2016,1036,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2016,1704,Clear,Toronto and East York,65 to 69,Normal,Non-Fatal Injury,None
2016,1704,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2016,1312,Clear,Scarborough,25 to 29,Normal,Non-Fatal Injury,None
2016,1312,Clear,Scarborough,65 to 69,None,Non-Fatal Injury,Major
2016,2236,Clear,Toronto and East York,65 to 69,Normal,Non-Fatal Injury,None
2016,2236,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2016,1132,Clear,North York,25 to 29,Normal,Non-Fatal Injury,None
2016,1132,Clear,North York,65 to 69,None,Non-Fatal Injury,Major
2016,230,Clear,Toronto and East York,unknown,Normal,Non-Fatal Injury,None
2016,230,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,Major
2016,959,Clear,North York,40 to 44,Normal,Non-Fatal Injury,None
2016,959,Clear,North York,15 to 19,None,Non-Fatal Injury,Major
2016,1340,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,Major
2016,1340,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2016,1340,Clear,Toronto and East York,60 to 64,Normal,Non-Fatal Injury,None
2016,1340,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,None
2016,1340,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,None
2016,1340,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,None
2016,1340,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,None
2016,2030,Clear,Scarborough,60 to 64,Normal,Non-Fatal Injury,None
2016,2030,Clear,Scarborough,55 to 59,None,Non-Fatal Injury,Major
2016,356,Rain,North York,25 to 29,"Ability Impaired, Alcohol",Non-Fatal Injury,Major
2016,705,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,None
2016,705,Clear,Toronto and East York,65 to 69,None,Non-Fatal Injury,Major
2016,2141,Clear,North York,30 to 34,Inattentive,Non-Fatal Injury,None
2016,2141,Clear,North York,75 to 79,None,Non-Fatal Injury,Major
2016,230,Clear,Scarborough,20 to 24,Had Been Drinking,Non-Fatal Injury,Minor
2016,230,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2016,1919,Clear,North York,unknown,Unknown,Non-Fatal Injury,None
2016,1919,Clear,North York,25 to 29,None,Non-Fatal Injury,Major
2016,2022,Clear,North York,25 to 29,Normal,Non-Fatal Injury,None
2016,2022,Clear,North York,50 to 54,Normal,Non-Fatal Injury,None
2016,2022,Clear,North York,25 to 29,None,Non-Fatal Injury,None
2016,2022,Clear,North York,20 to 24,None,Non-Fatal Injury,Minor
2016,2022,Clear,North York,15 to 19,None,Non-Fatal Injury,Major
2016,2022,Clear,North York,50 to 54,None,Non-Fatal Injury,Minor
2017,1405,Clear,Etobicoke York,85 to 89,Inattentive,Non-Fatal Injury,Major
2017,10,Rain,Etobicoke York,20 to 24,None,Non-Fatal Injury,Major
2017,10,Rain,Etobicoke York,15 to 19,None,Non-Fatal Injury,Major
2017,10,Rain,Etobicoke York,unknown,None,Non-Fatal Injury,Minor
2017,10,Rain,Etobicoke York,50 to 54,None,Non-Fatal Injury,Minor
2017,10,Rain,Etobicoke York,45 to 49,None,Non-Fatal Injury,Minor
2017,10,Rain,Etobicoke York,25 to 29,Normal,Non-Fatal Injury,Major
2017,10,Rain,Etobicoke York,75 to 79,Inattentive,Non-Fatal Injury,Minimal
2017,717,Rain,Toronto and East York,35 to 39,Normal,Fatal,None
2017,717,Rain,Toronto and East York,80 to 84,None,Fatal,Fatal
2017,16,Clear,North York,20 to 24,Normal,Non-Fatal Injury,None
2017,16,Clear,North York,65 to 69,Normal,Non-Fatal Injury,Major
2017,16,Clear,North York,35 to 39,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,Minimal
2017,2222,Clear,Etobicoke York,20 to 24,Inattentive,Non-Fatal Injury,Minor
2017,2222,Clear,Etobicoke York,60 to 64,Normal,Non-Fatal Injury,None
2017,2222,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,Major
2017,2222,Clear,Etobicoke York,60 to 64,None,Non-Fatal Injury,None
2017,1311,Clear,Toronto and East York,55 to 59,Inattentive,Non-Fatal Injury,None
2017,1311,Clear,Toronto and East York,65 to 69,None,Non-Fatal Injury,Major
2017,1311,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2017,1829,Clear,Scarborough,25 to 29,Normal,Fatal,None
2017,1829,Clear,Scarborough,75 to 79,None,Fatal,Fatal
2017,2003,Rain,Toronto and East York,55 to 59,Normal,Non-Fatal Injury,None
2017,2003,Rain,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2017,2003,Rain,Toronto and East York,15 to 19,None,Non-Fatal Injury,None
2017,2258,Clear,Etobicoke York,55 to 59,Medical or Physical Disability,Non-Fatal Injury,Major
2017,1902,Clear,Scarborough,10 to 14,None,Non-Fatal Injury,Major
2017,1902,Clear,Scarborough,5 to 9,None,Non-Fatal Injury,Major
2017,1902,Clear,Scarborough,10 to 14,None,Non-Fatal Injury,Minor
2017,1902,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Minimal
2017,1902,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,Minimal
2017,1902,Clear,Scarborough,75 to 79,Inattentive,Non-Fatal Injury,Minimal
2017,2033,Clear,North York,45 to 49,None,Non-Fatal Injury,Major
2017,2033,Clear,North York,55 to 59,Normal,Non-Fatal Injury,None
2017,553,Clear,Toronto and East York,60 to 64,Normal,Non-Fatal Injury,None
2017,553,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2017,1755,Clear,Scarborough,65 to 69,Normal,Non-Fatal Injury,None
2017,1755,Clear,Scarborough,55 to 59,None,Non-Fatal Injury,Major
2017,1828,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,None
2017,1828,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,Major
2017,527,Clear,North York,50 to 54,Inattentive,Non-Fatal Injury,Major
2017,527,Clear,North York,30 to 34,Normal,Non-Fatal Injury,None
2017,40,"Fog, Mist, Smoke, Dust",Etobicoke York,20 to 24,Had Been Drinking,Fatal,Fatal
2017,1635,Freezing Rain,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2017,1635,Freezing Rain,Toronto and East York,60 to 64,Normal,Non-Fatal Injury,None
2017,1440,Clear,Etobicoke York,55 to 59,Normal,Fatal,None
2017,1440,Clear,Etobicoke York,85 to 89,Medical or Physical Disability,Fatal,Fatal
2017,1440,Clear,Etobicoke York,40 to 44,None,Fatal,None
2017,1440,Clear,Etobicoke York,50 to 54,Normal,Fatal,None
2017,1934,Rain,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2017,1934,Rain,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2017,1450,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2017,1450,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2017,1450,Clear,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,None
2017,110,Clear,Toronto and East York,20 to 24,Normal,Fatal,None
2017,110,Clear,Toronto and East York,15 to 19,None,Fatal,Fatal
2017,200,Clear,None,20 to 24,Unknown,Non-Fatal Injury,Major
2017,345,Clear,Toronto and East York,40 to 44,Normal,Fatal,Minimal
2017,345,Clear,Toronto and East York,20 to 24,"Ability Impaired, Alcohol Over .08",Fatal,Fatal
2017,1415,Clear,Scarborough,45 to 49,Inattentive,Non-Fatal Injury,Major
2017,1415,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Minor
2017,219,Clear,Scarborough,25 to 29,Unknown,Fatal,Fatal
2017,219,Clear,Scarborough,15 to 19,Normal,Fatal,None
2017,1430,Clear,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,Major
2017,1430,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,None
2017,314,Clear,Etobicoke York,20 to 24,Had Been Drinking,Non-Fatal Injury,Major
2017,1330,Drifting Snow,Etobicoke York,55 to 59,None,Non-Fatal Injury,Major
2017,1330,Drifting Snow,Etobicoke York,55 to 59,Normal,Non-Fatal Injury,Minimal
2017,1330,Drifting Snow,Etobicoke York,10 to 14,Inattentive,Non-Fatal Injury,None
2017,1909,Rain,Toronto and East York,65 to 69,Normal,Non-Fatal Injury,None
2017,1909,Rain,Toronto and East York,75 to 79,None,Non-Fatal Injury,Major
2017,1510,Clear,North York,35 to 39,Inattentive,Non-Fatal Injury,None
2017,1510,Clear,North York,35 to 39,None,Non-Fatal Injury,Major
2017,1003,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,None
2017,1003,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2017,2011,Clear,Scarborough,35 to 39,None,Non-Fatal Injury,Major
2017,2011,Clear,Scarborough,65 to 69,Normal,Non-Fatal Injury,None
2017,2021,Clear,Etobicoke York,60 to 64,Normal,Non-Fatal Injury,Major
2017,2021,Clear,Etobicoke York,15 to 19,Inattentive,Non-Fatal Injury,Major
2017,936,Rain,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2017,936,Rain,Toronto and East York,40 to 44,None,Non-Fatal Injury,None
2017,936,Rain,Toronto and East York,60 to 64,None,Non-Fatal Injury,Major
2017,1507,Clear,North York,35 to 39,Normal,Non-Fatal Injury,None
2017,1507,Clear,North York,50 to 54,None,Non-Fatal Injury,Major
2017,1017,Clear,Etobicoke York,55 to 59,Normal,Non-Fatal Injury,Major
2017,1017,Clear,Etobicoke York,15 to 19,Normal,Non-Fatal Injury,Minimal
2017,29,Clear,Etobicoke York,30 to 34,None,Fatal,Minor
2017,29,Clear,Etobicoke York,30 to 34,Had Been Drinking,Fatal,Fatal
2017,347,Clear,Toronto and East York,30 to 34,"Ability Impaired, Alcohol",Non-Fatal Injury,Major
2017,347,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,Minor
2017,347,Clear,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,Minimal
2017,347,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Minor
2017,709,Clear,Toronto and East York,20 to 24,Fatigue,Non-Fatal Injury,Major
2017,2230,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2017,2230,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2017,2230,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2017,2230,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Minor
2017,1057,Clear,Etobicoke York,35 to 39,Inattentive,Non-Fatal Injury,None
2017,1057,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,Major
2017,1057,Clear,Etobicoke York,10 to 14,None,Non-Fatal Injury,None
2017,1727,Clear,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,None
2017,1727,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2017,1022,Clear,Toronto and East York,75 to 79,None,Fatal,Fatal
2017,1022,Clear,Toronto and East York,20 to 24,Inattentive,Fatal,None
2017,1200,Clear,North York,65 to 69,Inattentive,Non-Fatal Injury,None
2017,1200,Clear,North York,80 to 84,None,Non-Fatal Injury,Major
2017,2020,Clear,Scarborough,25 to 29,Unknown,Non-Fatal Injury,None
2017,2020,Clear,Scarborough,85 to 89,None,Non-Fatal Injury,Major
2017,615,Rain,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,None
2017,615,Rain,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2017,1818,Clear,Toronto and East York,70 to 74,Normal,Non-Fatal Injury,None
2017,1818,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,300,Clear,Scarborough,20 to 24,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,Minimal
2017,300,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,Major
2017,300,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2017,300,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,None
2017,300,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Minor
2017,2311,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2017,2311,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,2311,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,None
2017,2122,Rain,Scarborough,45 to 49,Normal,Non-Fatal Injury,None
2017,2122,Rain,Scarborough,50 to 54,None,Non-Fatal Injury,Major
2017,1001,Clear,Etobicoke York,20 to 24,Inattentive,Fatal,None
2017,1001,Clear,Etobicoke York,5 to 9,None,Fatal,Minor
2017,1001,Clear,Etobicoke York,5 to 9,None,Fatal,Fatal
2017,1249,Clear,Etobicoke York,90 to 94,None,Fatal,Fatal
2017,1249,Clear,Etobicoke York,75 to 79,Normal,Fatal,None
2017,1538,Clear,Toronto and East York,30 to 34,Unknown,Fatal,None
2017,1538,Clear,Toronto and East York,80 to 84,Normal,Fatal,None
2017,1538,Clear,Toronto and East York,35 to 39,None,Fatal,Fatal
2017,1538,Clear,Toronto and East York,20 to 24,Normal,Fatal,None
2017,1538,Clear,Toronto and East York,35 to 39,None,Fatal,None
2017,36,Clear,Toronto and East York,30 to 34,"Ability Impaired, Alcohol",Non-Fatal Injury,Major
2017,204,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2017,204,Clear,Toronto and East York,35 to 39,Inattentive,Non-Fatal Injury,Minor
2017,846,Clear,Scarborough,85 to 89,Medical or Physical Disability,Non-Fatal Injury,Major
2017,846,Clear,Scarborough,35 to 39,Normal,Non-Fatal Injury,None
2017,846,Clear,Scarborough,45 to 49,None,Non-Fatal Injury,Minor
2017,846,Clear,Scarborough,0 to 4,None,Non-Fatal Injury,Minor
2017,1006,Clear,Scarborough,70 to 74,None,Non-Fatal Injury,Major
2017,1006,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,None
2017,1405,Snow,North York,30 to 34,Inattentive,Non-Fatal Injury,None
2017,1405,Snow,North York,40 to 44,Normal,Non-Fatal Injury,Major
2017,1658,Clear,Scarborough,15 to 19,Inattentive,Non-Fatal Injury,Minimal
2017,1658,Clear,Scarborough,30 to 34,Normal,Non-Fatal Injury,Major
2017,1658,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,Minimal
2017,1658,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,None
2017,1932,Rain,Toronto and East York,60 to 64,None,Fatal,Fatal
2017,1932,Rain,Toronto and East York,65 to 69,Unknown,Fatal,None
2017,155,Snow,Etobicoke York,30 to 34,"Ability Impaired, Alcohol",Non-Fatal Injury,Major
2017,255,Clear,North York,45 to 49,Normal,Fatal,Fatal
2017,255,Clear,North York,15 to 19,Inattentive,Fatal,Minimal
2017,845,Clear,Toronto and East York,65 to 69,Normal,Non-Fatal Injury,None
2017,845,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2017,905,Clear,Scarborough,60 to 64,Unknown,Non-Fatal Injury,None
2017,905,Clear,Scarborough,75 to 79,None,Non-Fatal Injury,Major
2017,1606,Clear,North York,50 to 54,Inattentive,Non-Fatal Injury,None
2017,1606,Clear,North York,65 to 69,None,Non-Fatal Injury,Major
2017,1440,Clear,Toronto and East York,60 to 64,None,Non-Fatal Injury,Major
2017,1440,Clear,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2017,653,Clear,Etobicoke York,55 to 59,Inattentive,Non-Fatal Injury,Major
2017,653,Clear,Etobicoke York,25 to 29,Normal,Non-Fatal Injury,Minimal
2017,2213,Rain,North York,50 to 54,Inattentive,Non-Fatal Injury,None
2017,2213,Rain,North York,20 to 24,None,Non-Fatal Injury,Major
2017,254,Rain,Etobicoke York,70 to 74,Normal,Non-Fatal Injury,None
2017,254,Rain,Etobicoke York,30 to 34,None,Non-Fatal Injury,Major
2017,1310,Clear,Scarborough,65 to 69,Inattentive,Non-Fatal Injury,Minimal
2017,1310,Clear,Scarborough,25 to 29,Normal,Non-Fatal Injury,None
2017,1310,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Minimal
2017,1310,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Minimal
2017,1310,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2017,1310,Clear,Scarborough,70 to 74,None,Non-Fatal Injury,Minimal
2017,1310,Clear,Scarborough,0 to 4,None,Non-Fatal Injury,None
2017,1310,Clear,Scarborough,0 to 4,None,Non-Fatal Injury,None
2017,855,Clear,North York,45 to 49,Normal,Non-Fatal Injury,Major
2017,855,Clear,North York,25 to 29,None,Non-Fatal Injury,Minor
2017,600,Clear,Scarborough,65 to 69,None,Non-Fatal Injury,Major
2017,600,Clear,Scarborough,25 to 29,Inattentive,Non-Fatal Injury,None
2017,15,Clear,Scarborough,15 to 19,Unknown,Non-Fatal Injury,Major
2017,15,Clear,Scarborough,55 to 59,Normal,Non-Fatal Injury,Minor
2017,15,Clear,Scarborough,70 to 74,None,Non-Fatal Injury,None
2017,1050,Clear,Scarborough,60 to 64,Normal,Non-Fatal Injury,Major
2017,1050,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,Minor
2017,208,Clear,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2017,208,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2017,4,Clear,Etobicoke York,60 to 64,Inattentive,Non-Fatal Injury,Major
2017,905,Clear,Scarborough,65 to 69,Inattentive,Non-Fatal Injury,None
2017,905,Clear,Scarborough,60 to 64,None,Non-Fatal Injury,Major
2017,1053,Clear,Etobicoke York,80 to 84,Normal,Non-Fatal Injury,None
2017,1053,Clear,Etobicoke York,90 to 94,None,Non-Fatal Injury,None
2017,1053,Clear,Etobicoke York,50 to 54,None,Non-Fatal Injury,Major
2017,10,Rain,Scarborough,40 to 44,Inattentive,Non-Fatal Injury,None
2017,10,Rain,Scarborough,15 to 19,None,Non-Fatal Injury,Major
2017,853,Rain,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2017,853,Rain,Toronto and East York,65 to 69,None,Non-Fatal Injury,Major
2017,1454,Clear,Etobicoke York,35 to 39,None,Non-Fatal Injury,None
2017,1454,Clear,Etobicoke York,55 to 59,None,Non-Fatal Injury,Minimal
2017,1454,Clear,Etobicoke York,85 to 89,None,Non-Fatal Injury,Major
2017,1403,Rain,Scarborough,55 to 59,None,Fatal,Fatal
2017,1403,Rain,Scarborough,50 to 54,Normal,Fatal,None
2017,1549,Rain,Toronto and East York,75 to 79,None,Non-Fatal Injury,Major
2017,1549,Rain,Toronto and East York,40 to 44,None,Non-Fatal Injury,None
2017,1549,Rain,Toronto and East York,50 to 54,Inattentive,Non-Fatal Injury,None
2017,2315,Rain,Scarborough,25 to 29,Normal,Non-Fatal Injury,None
2017,2315,Rain,Scarborough,25 to 29,None,Non-Fatal Injury,Major
2017,1610,Clear,Etobicoke York,45 to 49,Inattentive,Non-Fatal Injury,None
2017,1610,Clear,Etobicoke York,20 to 24,Inattentive,Non-Fatal Injury,Major
2017,2229,Rain,Etobicoke York,35 to 39,Normal,Non-Fatal Injury,None
2017,2229,Rain,Etobicoke York,50 to 54,None,Non-Fatal Injury,Major
2017,1056,Clear,North York,50 to 54,None,Fatal,Fatal
2017,1056,Clear,North York,60 to 64,Inattentive,Fatal,None
2017,1919,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
